Order_ID,Order_Date,Customer_ID,Customer_Name,Customer_Segment,City,State,Region,Product_ID,Product_Name,Category,Sub_Category,Quantity,Discount,Sales,Profit,Profit_Margin,Year,Month,Month_Name,Year_Month
ORD005197,2024-07-16,CUST00331,Isha Iyer,Small Business,Pune,Maharashtra,West,PROD0007,27-inch Monitor,Electronics,Monitors,1,0.0,22000.0,6500.0,0.29545454545454547,2024,7,July,2024-07
ORD001236,2024-07-16,CUST00587,Neha Rao,Corporate,Kolkata,West Bengal,East,PROD0013,Office Desk,Furniture,Tables,1,0.1,14400.0,4400.0,0.3055555555555556,2024,7,July,2024-07
ORD009723,2024-07-16,CUST00375,Vivaan Singh,Consumer,Pune,Maharashtra,West,PROD0009,Smartphone Pro,Electronics,Mobiles,1,0.05,52250.0,10250.0,0.19617224880382775,2024,7,July,2024-07
ORD008384,2024-07-16,CUST00593,Aditya Kumar,Small Business,Jaipur,Rajasthan,North,PROD0026,Wireless Earbuds,Accessories,Audio,2,0.05,10450.0,4050.0,0.3875598086124402,2024,7,July,2024-07
ORD009457,2024-07-16,CUST00588,Isha Das,Consumer,Lucknow,Uttar Pradesh,North,PROD0015,Bookshelf,Furniture,Storage,2,0.05,16150.0,6150.0,0.38080495356037153,2024,7,July,2024-07
ORD001440,2024-07-16,CUST00070,Vivaan Joshi,Small Business,Bhubaneswar,Odisha,East,PROD0020,Laser Printer,Office Supplies,Machines,1,0.1,21600.0,4600.0,0.21296296296296297,2024,7,July,2024-07
ORD005197,2024-07-16,CUST00331,Isha Iyer,Small Business,Pune,Maharashtra,West,PROD0017,Notebook Pack,Office Supplies,Paper,1,0.2,360.0,140.0,0.3888888888888889,2024,7,July,2024-07
ORD006086,2024-07-16,CUST01002,Aditya Khan,Corporate,Patna,Bihar,East,PROD0007,27-inch Monitor,Electronics,Monitors,1,0.2,17600.0,2100.0,0.11931818181818182,2024,7,July,2024-07
ORD006086,2024-07-16,CUST01002,Aditya Khan,Corporate,Patna,Bihar,East,PROD0016,Filing Cabinet,Furniture,Storage,1,0.15,5950.0,1750.0,0.29411764705882354,2024,7,July,2024-07
ORD007131,2024-07-16,CUST01081,Riya Rao,Corporate,Ahmedabad,Gujarat,West,PROD0019,Printer,Office Supplies,Machines,1,0.0,15000.0,4500.0,0.3,2024,7,July,2024-07
ORD008063,2024-07-16,CUST00117,Riya Rao,Corporate,Chennai,Tamil Nadu,South,PROD0001,Laptop Pro 14,Electronics,Computers,1,0.15,72250.0,4250.0,0.058823529411764705,2024,7,July,2024-07
ORD001057,2024-07-16,CUST00464,Diya Gupta,Corporate,Bhubaneswar,Odisha,East,PROD0028,Power Bank,Accessories,Mobile Accessories,2,0.0,3600.0,1700.0,0.4722222222222222,2024,7,July,2024-07
ORD004827,2024-07-16,CUST00563,Isha Sharma,Corporate,Patna,Bihar,East,PROD0023,Backpack,Accessories,Bags,1,0.2,2000.0,700.0,0.35,2024,7,July,2024-07
ORD007269,2024-07-16,CUST00353,Aditya Reddy,Small Business,Mumbai,Maharashtra,West,PROD0025,Travel Bag,Accessories,Bags,1,0.1,3150.0,1350.0,0.42857142857142855,2024,7,July,2024-07
ORD003489,2024-07-16,CUST00913,Rohan Kumar,Small Business,Bhubaneswar,Odisha,East,PROD0007,27-inch Monitor,Electronics,Monitors,2,0.0,44000.0,13000.0,0.29545454545454547,2024,7,July,2024-07
ORD007131,2024-07-16,CUST01081,Riya Rao,Corporate,Ahmedabad,Gujarat,West,PROD0013,Office Desk,Furniture,Tables,1,0.05,15200.0,5200.0,0.34210526315789475,2024,7,July,2024-07
ORD005197,2024-07-16,CUST00331,Isha Iyer,Small Business,Pune,Maharashtra,West,PROD0005,Mechanical Keyboard,Electronics,Accessories,1,0.15,3825.0,1125.0,0.29411764705882354,2024,7,July,2024-07
ORD000380,2024-07-17,CUST00235,Meera Khan,Small Business,Patna,Bihar,East,PROD0016,Filing Cabinet,Furniture,Storage,1,0.15,5950.0,1750.0,0.29411764705882354,2024,7,July,2024-07
ORD000380,2024-07-17,CUST00235,Meera Khan,Small Business,Patna,Bihar,East,PROD0015,Bookshelf,Furniture,Storage,1,0.05,8075.0,3075.0,0.38080495356037153,2024,7,July,2024-07
ORD001569,2024-07-17,CUST00231,Ananya Khan,Consumer,Pune,Maharashtra,West,PROD0021,Printer Ink,Office Supplies,Supplies,1,0.0,1800.0,850.0,0.4722222222222222,2024,7,July,2024-07
ORD000380,2024-07-17,CUST00235,Meera Khan,Small Business,Patna,Bihar,East,PROD0005,Mechanical Keyboard,Electronics,Accessories,2,0.0,9000.0,3600.0,0.4,2024,7,July,2024-07
ORD009030,2024-07-17,CUST00085,Sara Sharma,Corporate,Patna,Bihar,East,PROD0010,Smartphone Lite,Electronics,Mobiles,1,0.0,22000.0,6000.0,0.2727272727272727,2024,7,July,2024-07
ORD000284,2024-07-17,CUST00603,Rohan Mehta,Consumer,Kolkata,West Bengal,East,PROD0011,Office Chair,Furniture,Chairs,1,0.0,12000.0,4500.0,0.375,2024,7,July,2024-07
ORD000393,2024-07-17,CUST00651,Aarav Mehta,Corporate,Jaipur,Rajasthan,North,PROD0015,Bookshelf,Furniture,Storage,1,0.0,8500.0,3500.0,0.4117647058823529,2024,7,July,2024-07
ORD003045,2024-07-17,CUST00894,Isha Patel,Small Business,Delhi,Delhi,North,PROD0006,USB-C Hub,Electronics,Accessories,1,0.0,2200.0,1000.0,0.45454545454545453,2024,7,July,2024-07
ORD007042,2024-07-17,CUST00981,Aditya Patel,Small Business,Lucknow,Uttar Pradesh,North,PROD0020,Laser Printer,Office Supplies,Machines,2,0.15,40800.0,6800.0,0.16666666666666666,2024,7,July,2024-07
ORD003045,2024-07-17,CUST00894,Isha Patel,Small Business,Delhi,Delhi,North,PROD0010,Smartphone Lite,Electronics,Mobiles,3,0.0,66000.0,18000.0,0.2727272727272727,2024,7,July,2024-07
ORD001167,2024-07-17,CUST00004,Aditya Mehta,Consumer,Delhi,Delhi,North,PROD0021,Printer Ink,Office Supplies,Supplies,1,0.2,1440.0,490.0,0.3402777777777778,2024,7,July,2024-07
ORD001167,2024-07-17,CUST00004,Aditya Mehta,Consumer,Delhi,Delhi,North,PROD0009,Smartphone Pro,Electronics,Mobiles,4,0.05,209000.0,41000.0,0.19617224880382775,2024,7,July,2024-07
ORD009030,2024-07-17,CUST00085,Sara Sharma,Corporate,Patna,Bihar,East,PROD0017,Notebook Pack,Office Supplies,Paper,1,0.0,450.0,230.0,0.5111111111111111,2024,7,July,2024-07
ORD007453,2024-07-17,CUST01078,Zoya Patel,Small Business,Bhubaneswar,Odisha,East,PROD0025,Travel Bag,Accessories,Bags,2,0.0,7000.0,3400.0,0.4857142857142857,2024,7,July,2024-07
ORD004903,2024-07-17,CUST00035,Rahul Rao,Consumer,Jaipur,Rajasthan,North,PROD0007,27-inch Monitor,Electronics,Monitors,2,0.0,44000.0,13000.0,0.29545454545454547,2024,7,July,2024-07
ORD007042,2024-07-17,CUST00981,Aditya Patel,Small Business,Lucknow,Uttar Pradesh,North,PROD0001,Laptop Pro 14,Electronics,Computers,2,0.1,153000.0,17000.0,0.1111111111111111,2024,7,July,2024-07
ORD008529,2024-07-17,CUST00316,Sara Singh,Small Business,Ahmedabad,Gujarat,West,PROD0013,Office Desk,Furniture,Tables,2,0.0,32000.0,12000.0,0.375,2024,7,July,2024-07
ORD001569,2024-07-17,CUST00231,Ananya Khan,Consumer,Pune,Maharashtra,West,PROD0009,Smartphone Pro,Electronics,Mobiles,2,0.2,88000.0,4000.0,0.045454545454545456,2024,7,July,2024-07
ORD004739,2024-07-17,CUST00640,Vikram Mehta,Corporate,Lucknow,Uttar Pradesh,North,PROD0023,Backpack,Accessories,Bags,1,0.2,2000.0,700.0,0.35,2024,7,July,2024-07
ORD002723,2024-07-18,CUST01200,Zoya Sharma,Consumer,Bhubaneswar,Odisha,East,PROD0025,Travel Bag,Accessories,Bags,1,0.1,3150.0,1350.0,0.42857142857142855,2024,7,July,2024-07
ORD002723,2024-07-18,CUST01200,Zoya Sharma,Consumer,Bhubaneswar,Odisha,East,PROD0015,Bookshelf,Furniture,Storage,2,0.0,17000.0,7000.0,0.4117647058823529,2024,7,July,2024-07
ORD009681,2024-07-18,CUST00420,Diya Mehta,Small Business,Bhubaneswar,Odisha,East,PROD0015,Bookshelf,Furniture,Storage,1,0.0,8500.0,3500.0,0.4117647058823529,2024,7,July,2024-07
ORD003701,2024-07-18,CUST00553,Kavya Iyer,Small Business,Delhi,Delhi,North,PROD0007,27-inch Monitor,Electronics,Monitors,1,0.2,17600.0,2100.0,0.11931818181818182,2024,7,July,2024-07
ORD006829,2024-07-18,CUST00857,Vikram Kumar,Consumer,Ahmedabad,Gujarat,West,PROD0024,Laptop Backpack,Accessories,Bags,1,0.0,4200.0,2000.0,0.47619047619047616,2024,7,July,2024-07
ORD002723,2024-07-18,CUST01200,Zoya Sharma,Consumer,Bhubaneswar,Odisha,East,PROD0014,Standing Desk,Furniture,Tables,1,0.0,28000.0,9000.0,0.32142857142857145,2024,7,July,2024-07
ORD009993,2024-07-18,CUST00256,Rohan Patel,Small Business,Chennai,Tamil Nadu,South,PROD0023,Backpack,Accessories,Bags,1,0.0,2500.0,1200.0,0.48,2024,7,July,2024-07
ORD004626,2024-07-18,CUST00014,Isha Rao,Corporate,Bengaluru,Karnataka,South,PROD0013,Office Desk,Furniture,Tables,1,0.2,12800.0,2800.0,0.21875,2024,7,July,2024-07
ORD009498,2024-07-18,CUST00635,Aisha Verma,Small Business,Delhi,Delhi,North,PROD0025,Travel Bag,Accessories,Bags,1,0.2,2800.0,1000.0,0.35714285714285715,2024,7,July,2024-07
ORD009498,2024-07-18,CUST00635,Aisha Verma,Small Business,Delhi,Delhi,North,PROD0011,Office Chair,Furniture,Chairs,1,0.1,10800.0,3300.0,0.3055555555555556,2024,7,July,2024-07
ORD009195,2024-07-18,CUST00959,Vikram Malik,Small Business,Chennai,Tamil Nadu,South,PROD0008,24-inch Monitor,Electronics,Monitors,1,0.0,15000.0,4500.0,0.3,2024,7,July,2024-07
ORD001751,2024-07-18,CUST01005,Diya Sharma,Small Business,Pune,Maharashtra,West,PROD0014,Standing Desk,Furniture,Tables,3,0.15,71400.0,14400.0,0.20168067226890757,2024,7,July,2024-07
ORD004547,2024-07-18,CUST01179,Arjun Nair,Consumer,Mumbai,Maharashtra,West,PROD0007,27-inch Monitor,Electronics,Monitors,1,0.2,17600.0,2100.0,0.11931818181818182,2024,7,July,2024-07
ORD001751,2024-07-18,CUST01005,Diya Sharma,Small Business,Pune,Maharashtra,West,PROD0003,Gaming Laptop X,Electronics,Computers,1,0.0,105000.0,20000.0,0.19047619047619047,2024,7,July,2024-07
ORD004547,2024-07-18,CUST01179,Arjun Nair,Consumer,Mumbai,Maharashtra,West,PROD0016,Filing Cabinet,Furniture,Storage,1,0.0,7000.0,2800.0,0.4,2024,7,July,2024-07
ORD007677,2024-07-18,CUST00407,Neha Reddy,Corporate,Bhubaneswar,Odisha,East,PROD0021,Printer Ink,Office Supplies,Supplies,1,0.0,1800.0,850.0,0.4722222222222222,2024,7,July,2024-07
ORD007677,2024-07-18,CUST00407,Neha Reddy,Corporate,Bhubaneswar,Odisha,East,PROD0022,Desk Organizer,Office Supplies,Accessories,2,0.15,1530.0,630.0,0.4117647058823529,2024,7,July,2024-07
ORD009993,2024-07-18,CUST00256,Rohan Patel,Small Business,Chennai,Tamil Nadu,South,PROD0022,Desk Organizer,Office Supplies,Accessories,1,0.2,720.0,270.0,0.375,2024,7,July,2024-07
ORD007677,2024-07-18,CUST00407,Neha Reddy,Corporate,Bhubaneswar,Odisha,East,PROD0001,Laptop Pro 14,Electronics,Computers,3,0.2,204000.0,0.0,0.0,2024,7,July,2024-07
ORD002637,2024-07-18,CUST00686,Vivaan Iyer,Small Business,Bengaluru,Karnataka,South,PROD0018,Premium Notebook,Office Supplies,Paper,3,0.0,1950.0,960.0,0.49230769230769234,2024,7,July,2024-07
ORD008638,2024-07-18,CUST00645,Priya Reddy,Small Business,Delhi,Delhi,North,PROD0028,Power Bank,Accessories,Mobile Accessories,1,0.15,1530.0,580.0,0.3790849673202614,2024,7,July,2024-07
ORD007830,2024-07-18,CUST01119,Neha Khan,Small Business,Bengaluru,Karnataka,South,PROD0004,Wireless Mouse,Electronics,Accessories,1,0.15,1020.0,370.0,0.3627450980392157,2024,7,July,2024-07
ORD009498,2024-07-18,CUST00635,Aisha Verma,Small Business,Delhi,Delhi,North,PROD0013,Office Desk,Furniture,Tables,1,0.15,13600.0,3600.0,0.2647058823529412,2024,7,July,2024-07
ORD008638,2024-07-18,CUST00645,Priya Reddy,Small Business,Delhi,Delhi,North,PROD0026,Wireless Earbuds,Accessories,Audio,1,0.1,4950.0,1750.0,0.35353535353535354,2024,7,July,2024-07
ORD006234,2024-07-18,CUST01073,Rahul Sharma,Small Business,Kolkata,West Bengal,East,PROD0002,Laptop Air 13,Electronics,Computers,1,0.0,65000.0,14000.0,0.2153846153846154,2024,7,July,2024-07
ORD008638,2024-07-18,CUST00645,Priya Reddy,Small Business,Delhi,Delhi,North,PROD0012,Ergonomic Chair,Furniture,Chairs,2,0.0,36000.0,14000.0,0.3888888888888889,2024,7,July,2024-07
ORD008667,2024-07-18,CUST00881,Isha Das,Small Business,Bhubaneswar,Odisha,East,PROD0007,27-inch Monitor,Electronics,Monitors,1,0.0,22000.0,6500.0,0.29545454545454547,2024,7,July,2024-07
ORD003722,2024-07-18,CUST00645,Priya Reddy,Small Business,Delhi,Delhi,North,PROD0016,Filing Cabinet,Furniture,Storage,3,0.0,21000.0,8400.0,0.4,2024,7,July,2024-07
ORD008638,2024-07-18,CUST00645,Priya Reddy,Small Business,Delhi,Delhi,North,PROD0001,Laptop Pro 14,Electronics,Computers,4,0.15,289000.0,17000.0,0.058823529411764705,2024,7,July,2024-07
ORD003034,2024-07-19,CUST00317,Meera Nair,Consumer,Lucknow,Uttar Pradesh,North,PROD0010,Smartphone Lite,Electronics,Mobiles,1,0.0,22000.0,6000.0,0.2727272727272727,2024,7,July,2024-07
ORD001747,2024-07-19,CUST00047,Neha Das,Small Business,Chennai,Tamil Nadu,South,PROD0003,Gaming Laptop X,Electronics,Computers,3,0.0,315000.0,60000.0,0.19047619047619047,2024,7,July,2024-07
ORD004331,2024-07-19,CUST00518,Karan Singh,Corporate,Bengaluru,Karnataka,South,PROD0010,Smartphone Lite,Electronics,Mobiles,1,0.05,20900.0,4900.0,0.23444976076555024,2024,7,July,2024-07
ORD003034,2024-07-19,CUST00317,Meera Nair,Consumer,Lucknow,Uttar Pradesh,North,PROD0018,Premium Notebook,Office Supplies,Paper,1,0.0,650.0,320.0,0.49230769230769234,2024,7,July,2024-07
ORD007654,2024-07-19,CUST01193,Diya Kumar,Corporate,Chennai,Tamil Nadu,South,PROD0009,Smartphone Pro,Electronics,Mobiles,1,0.05,52250.0,10250.0,0.19617224880382775,2024,7,July,2024-07
ORD001747,2024-07-19,CUST00047,Neha Das,Small Business,Chennai,Tamil Nadu,South,PROD0026,Wireless Earbuds,Accessories,Audio,5,0.0,27500.0,11500.0,0.41818181818181815,2024,7,July,2024-07
ORD003034,2024-07-19,CUST00317,Meera Nair,Consumer,Lucknow,Uttar Pradesh,North,PROD0014,Standing Desk,Furniture,Tables,4,0.0,112000.0,36000.0,0.32142857142857145,2024,7,July,2024-07
ORD004331,2024-07-19,CUST00518,Karan Singh,Corporate,Bengaluru,Karnataka,South,PROD0012,Ergonomic Chair,Furniture,Chairs,1,0.0,18000.0,7000.0,0.3888888888888889,2024,7,July,2024-07
ORD004331,2024-07-19,CUST00518,Karan Singh,Corporate,Bengaluru,Karnataka,South,PROD0017,Notebook Pack,Office Supplies,Paper,1,0.2,360.0,140.0,0.3888888888888889,2024,7,July,2024-07
ORD000950,2024-07-19,CUST01150,Sara Singh,Consumer,Kolkata,West Bengal,East,PROD0005,Mechanical Keyboard,Electronics,Accessories,1,0.0,4500.0,1800.0,0.4,2024,7,July,2024-07
ORD009630,2024-07-19,CUST00415,Neha Verma,Small Business,Kolkata,West Bengal,East,PROD0018,Premium Notebook,Office Supplies,Paper,1,0.1,585.0,255.0,0.4358974358974359,2024,7,July,2024-07
ORD007272,2024-07-19,CUST00429,Priya Das,Small Business,Kolkata,West Bengal,East,PROD0005,Mechanical Keyboard,Electronics,Accessories,3,0.0,13500.0,5400.0,0.4,2024,7,July,2024-07
ORD007802,2024-07-19,CUST01012,Zoya Verma,Small Business,Pune,Maharashtra,West,PROD0007,27-inch Monitor,Electronics,Monitors,1,0.05,20900.0,5400.0,0.2583732057416268,2024,7,July,2024-07
ORD006710,2024-07-19,CUST00075,Isha Patel,Corporate,Bengaluru,Karnataka,South,PROD0017,Notebook Pack,Office Supplies,Paper,3,0.05,1282.5,622.5,0.4853801169590643,2024,7,July,2024-07
ORD007802,2024-07-19,CUST01012,Zoya Verma,Small Business,Pune,Maharashtra,West,PROD0018,Premium Notebook,Office Supplies,Paper,1,0.1,585.0,255.0,0.4358974358974359,2024,7,July,2024-07
ORD008181,2024-07-19,CUST01042,Kavya Malik,Corporate,Ahmedabad,Gujarat,West,PROD0021,Printer Ink,Office Supplies,Supplies,1,0.15,1530.0,580.0,0.3790849673202614,2024,7,July,2024-07
ORD007823,2024-07-19,CUST00288,Ananya Rao,Corporate,Chennai,Tamil Nadu,South,PROD0004,Wireless Mouse,Electronics,Accessories,1,0.1,1080.0,430.0,0.39814814814814814,2024,7,July,2024-07
ORD006710,2024-07-19,CUST00075,Isha Patel,Corporate,Bengaluru,Karnataka,South,PROD0011,Office Chair,Furniture,Chairs,2,0.0,24000.0,9000.0,0.375,2024,7,July,2024-07
ORD002731,2024-07-19,CUST00045,Arjun Nair,Corporate,Bhubaneswar,Odisha,East,PROD0016,Filing Cabinet,Furniture,Storage,2,0.05,13300.0,4900.0,0.3684210526315789,2024,7,July,2024-07
ORD002731,2024-07-19,CUST00045,Arjun Nair,Corporate,Bhubaneswar,Odisha,East,PROD0022,Desk Organizer,Office Supplies,Accessories,2,0.2,1440.0,540.0,0.375,2024,7,July,2024-07
ORD000950,2024-07-19,CUST01150,Sara Singh,Consumer,Kolkata,West Bengal,East,PROD0026,Wireless Earbuds,Accessories,Audio,1,0.0,5500.0,2300.0,0.41818181818181815,2024,7,July,2024-07
ORD009630,2024-07-19,CUST00415,Neha Verma,Small Business,Kolkata,West Bengal,East,PROD0004,Wireless Mouse,Electronics,Accessories,1,0.05,1140.0,490.0,0.4298245614035088,2024,7,July,2024-07
ORD007823,2024-07-19,CUST00288,Ananya Rao,Corporate,Chennai,Tamil Nadu,South,PROD0026,Wireless Earbuds,Accessories,Audio,1,0.05,5225.0,2025.0,0.3875598086124402,2024,7,July,2024-07
ORD003218,2024-07-19,CUST00019,Karan Nair,Corporate,Bengaluru,Karnataka,South,PROD0016,Filing Cabinet,Furniture,Storage,1,0.0,7000.0,2800.0,0.4,2024,7,July,2024-07
ORD008495,2024-07-19,CUST00163,Arjun Kumar,Corporate,Chennai,Tamil Nadu,South,PROD0011,Office Chair,Furniture,Chairs,1,0.0,12000.0,4500.0,0.375,2024,7,July,2024-07
ORD000658,2024-07-19,CUST00299,Rahul Nair,Corporate,Bengaluru,Karnataka,South,PROD0009,Smartphone Pro,Electronics,Mobiles,1,0.0,55000.0,13000.0,0.23636363636363636,2024,7,July,2024-07
ORD007802,2024-07-19,CUST01012,Zoya Verma,Small Business,Pune,Maharashtra,West,PROD0003,Gaming Laptop X,Electronics,Computers,1,0.05,99750.0,14750.0,0.14786967418546365,2024,7,July,2024-07
ORD002642,2024-07-20,CUST00337,Neha Mehta,Small Business,Pune,Maharashtra,West,PROD0016,Filing Cabinet,Furniture,Storage,1,0.0,7000.0,2800.0,0.4,2024,7,July,2024-07
ORD002642,2024-07-20,CUST00337,Neha Mehta,Small Business,Pune,Maharashtra,West,PROD0008,24-inch Monitor,Electronics,Monitors,4,0.0,60000.0,18000.0,0.3,2024,7,July,2024-07
ORD008527,2024-07-20,CUST00158,Vikram Malik,Corporate,Patna,Bihar,East,PROD0002,Laptop Air 13,Electronics,Computers,1,0.2,52000.0,1000.0,0.019230769230769232,2024,7,July,2024-07
ORD008527,2024-07-20,CUST00158,Vikram Malik,Corporate,Patna,Bihar,East,PROD0012,Ergonomic Chair,Furniture,Chairs,1,0.15,15300.0,4300.0,0.28104575163398693,2024,7,July,2024-07
ORD006823,2024-07-20,CUST00191,Sneha Khan,Corporate,Delhi,Delhi,North,PROD0013,Office Desk,Furniture,Tables,2,0.15,27200.0,7200.0,0.2647058823529412,2024,7,July,2024-07
ORD002799,2024-07-20,CUST00675,Ananya Malik,Consumer,Jaipur,Rajasthan,North,PROD0014,Standing Desk,Furniture,Tables,1,0.05,26600.0,7600.0,0.2857142857142857,2024,7,July,2024-07
ORD005308,2024-07-20,CUST00980,Rahul Patel,Small Business,Pune,Maharashtra,West,PROD0001,Laptop Pro 14,Electronics,Computers,1,0.05,80750.0,12750.0,0.15789473684210525,2024,7,July,2024-07
ORD005847,2024-07-21,CUST00600,Ananya Patel,Small Business,Bhubaneswar,Odisha,East,PROD0008,24-inch Monitor,Electronics,Monitors,1,0.2,12000.0,1500.0,0.125,2024,7,July,2024-07
ORD005847,2024-07-21,CUST00600,Ananya Patel,Small Business,Bhubaneswar,Odisha,East,PROD0006,USB-C Hub,Electronics,Accessories,4,0.2,7040.0,2240.0,0.3181818181818182,2024,7,July,2024-07
ORD008087,2024-07-21,CUST00439,Vivaan Sharma,Corporate,Mumbai,Maharashtra,West,PROD0018,Premium Notebook,Office Supplies,Paper,3,0.0,1950.0,960.0,0.49230769230769234,2024,7,July,2024-07
ORD000387,2024-07-21,CUST01190,Vikram Khan,Corporate,Ahmedabad,Gujarat,West,PROD0007,27-inch Monitor,Electronics,Monitors,2,0.05,41800.0,10800.0,0.2583732057416268,2024,7,July,2024-07
ORD008087,2024-07-21,CUST00439,Vivaan Sharma,Corporate,Mumbai,Maharashtra,West,PROD0014,Standing Desk,Furniture,Tables,1,0.0,28000.0,9000.0,0.32142857142857145,2024,7,July,2024-07
ORD005311,2024-07-21,CUST00205,Diya Das,Small Business,Bengaluru,Karnataka,South,PROD0012,Ergonomic Chair,Furniture,Chairs,5,0.15,76500.0,21500.0,0.28104575163398693,2024,7,July,2024-07
ORD002408,2024-07-21,CUST00618,Sara Verma,Consumer,Ahmedabad,Gujarat,West,PROD0004,Wireless Mouse,Electronics,Accessories,2,0.0,2400.0,1100.0,0.4583333333333333,2024,7,July,2024-07
ORD006172,2024-07-21,CUST00045,Arjun Nair,Corporate,Bhubaneswar,Odisha,East,PROD0025,Travel Bag,Accessories,Bags,1,0.0,3500.0,1700.0,0.4857142857142857,2024,7,July,2024-07
ORD006172,2024-07-21,CUST00045,Arjun Nair,Corporate,Bhubaneswar,Odisha,East,PROD0018,Premium Notebook,Office Supplies,Paper,1,0.2,520.0,190.0,0.36538461538461536,2024,7,July,2024-07
ORD002726,2024-07-21,CUST00582,Neha Malik,Small Business,Bengaluru,Karnataka,South,PROD0004,Wireless Mouse,Electronics,Accessories,2,0.0,2400.0,1100.0,0.4583333333333333,2024,7,July,2024-07
ORD006172,2024-07-21,CUST00045,Arjun Nair,Corporate,Bhubaneswar,Odisha,East,PROD0012,Ergonomic Chair,Furniture,Chairs,4,0.05,68400.0,24400.0,0.3567251461988304,2024,7,July,2024-07
ORD007273,2024-07-21,CUST00272,Aditya Patel,Small Business,Bhubaneswar,Odisha,East,PROD0023,Backpack,Accessories,Bags,1,0.1,2250.0,950.0,0.4222222222222222,2024,7,July,2024-07
ORD004000,2024-07-21,CUST00404,Priya Nair,Corporate,Jaipur,Rajasthan,North,PROD0012,Ergonomic Chair,Furniture,Chairs,1,0.05,17100.0,6100.0,0.3567251461988304,2024,7,July,2024-07
ORD009540,2024-07-21,CUST00520,Priya Das,Consumer,Chennai,Tamil Nadu,South,PROD0011,Office Chair,Furniture,Chairs,1,0.0,12000.0,4500.0,0.375,2024,7,July,2024-07
ORD003961,2024-07-21,CUST00576,Rohan Kumar,Corporate,Lucknow,Uttar Pradesh,North,PROD0026,Wireless Earbuds,Accessories,Audio,1,0.0,5500.0,2300.0,0.41818181818181815,2024,7,July,2024-07
ORD005550,2024-07-21,CUST00374,Neha Rao,Corporate,Bhubaneswar,Odisha,East,PROD0008,24-inch Monitor,Electronics,Monitors,2,0.2,24000.0,3000.0,0.125,2024,7,July,2024-07
ORD006115,2024-07-21,CUST01015,Meera Nair,Consumer,Kolkata,West Bengal,East,PROD0021,Printer Ink,Office Supplies,Supplies,2,0.15,3060.0,1160.0,0.3790849673202614,2024,7,July,2024-07
ORD003961,2024-07-21,CUST00576,Rohan Kumar,Corporate,Lucknow,Uttar Pradesh,North,PROD0008,24-inch Monitor,Electronics,Monitors,5,0.0,75000.0,22500.0,0.3,2024,7,July,2024-07
ORD003010,2024-07-21,CUST00502,Kavya Gupta,Small Business,Bhubaneswar,Odisha,East,PROD0017,Notebook Pack,Office Supplies,Paper,1,0.1,405.0,185.0,0.4567901234567901,2024,7,July,2024-07
ORD003085,2024-07-21,CUST00997,Sneha Verma,Small Business,Bhubaneswar,Odisha,East,PROD0012,Ergonomic Chair,Furniture,Chairs,2,0.1,32400.0,10400.0,0.32098765432098764,2024,7,July,2024-07
ORD001262,2024-07-21,CUST01093,Riya Patel,Small Business,Jaipur,Rajasthan,North,PROD0007,27-inch Monitor,Electronics,Monitors,1,0.15,18700.0,3200.0,0.1711229946524064,2024,7,July,2024-07
ORD006122,2024-07-21,CUST00540,Karan Malik,Small Business,Bhubaneswar,Odisha,East,PROD0020,Laser Printer,Office Supplies,Machines,1,0.2,19200.0,2200.0,0.11458333333333333,2024,7,July,2024-07
ORD006122,2024-07-21,CUST00540,Karan Malik,Small Business,Bhubaneswar,Odisha,East,PROD0024,Laptop Backpack,Accessories,Bags,1,0.0,4200.0,2000.0,0.47619047619047616,2024,7,July,2024-07
ORD005067,2024-07-21,CUST01055,Rohan Das,Corporate,Bhubaneswar,Odisha,East,PROD0025,Travel Bag,Accessories,Bags,1,0.05,3325.0,1525.0,0.45864661654135336,2024,7,July,2024-07
ORD008243,2024-07-22,CUST00949,Riya Sharma,Consumer,Patna,Bihar,East,PROD0006,USB-C Hub,Electronics,Accessories,1,0.1,1980.0,780.0,0.3939393939393939,2024,7,July,2024-07
ORD004993,2024-07-22,CUST01164,Zoya Kumar,Small Business,Hyderabad,Telangana,South,PROD0025,Travel Bag,Accessories,Bags,1,0.05,3325.0,1525.0,0.45864661654135336,2024,7,July,2024-07
ORD002118,2024-07-22,CUST00537,Aarav Singh,Consumer,Jaipur,Rajasthan,North,PROD0024,Laptop Backpack,Accessories,Bags,2,0.05,7980.0,3580.0,0.44862155388471175,2024,7,July,2024-07
ORD008243,2024-07-22,CUST00949,Riya Sharma,Consumer,Patna,Bihar,East,PROD0019,Printer,Office Supplies,Machines,2,0.2,24000.0,3000.0,0.125,2024,7,July,2024-07
ORD007862,2024-07-22,CUST01069,Vivaan Reddy,Corporate,Kolkata,West Bengal,East,PROD0024,Laptop Backpack,Accessories,Bags,1,0.1,3780.0,1580.0,0.41798941798941797,2024,7,July,2024-07
ORD000795,2024-07-22,CUST00739,Aarav Das,Corporate,Hyderabad,Telangana,South,PROD0015,Bookshelf,Furniture,Storage,2,0.0,17000.0,7000.0,0.4117647058823529,2024,7,July,2024-07
ORD004658,2024-07-22,CUST00182,Meera Patel,Corporate,Pune,Maharashtra,West,PROD0004,Wireless Mouse,Electronics,Accessories,2,0.2,1920.0,620.0,0.3229166666666667,2024,7,July,2024-07
